id_videogame,id_plataforma,id_genero,id_publicador,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,
5388,9,1,522,0.16,0.06,0,0,0.22,"INSERT INTO VENTA VALUES(5388 , 9 , 1 , 522 , 0.16 , 0.06 , 0 , 0);"
5389,17,8,56,0.08,0,0.13,0.01,0.22,"INSERT INTO VENTA VALUES(5389 , 17 , 8 , 56 , 0.08 , 0 , 0.13 , 0.01);"
5390,4,2,507,0,0,0.22,0,0.22,"INSERT INTO VENTA VALUES(5390 , 4 , 2 , 507 , 0 , 0 , 0.22 , 0);"
2743,7,7,17,0.11,0.08,0,0.03,0.22,"INSERT INTO VENTA VALUES(2743 , 7 , 7 , 17 , 0.11 , 0.08 , 0 , 0.03);"
216,4,11,139,0.2,0,0,0.02,0.22,"INSERT INTO VENTA VALUES(216 , 4 , 11 , 139 , 0.2 , 0 , 0 , 0.02);"
5391,7,11,282,0,0,0.22,0,0.22,"INSERT INTO VENTA VALUES(5391 , 7 , 11 , 282 , 0 , 0 , 0.22 , 0);"
1249,19,11,453,0.17,0.04,0,0.01,0.22,"INSERT INTO VENTA VALUES(1249 , 19 , 11 , 453 , 0.17 , 0.04 , 0 , 0.01);"
1934,11,1,377,0.09,0.1,0,0.04,0.22,"INSERT INTO VENTA VALUES(1934 , 11 , 1 , 377 , 0.09 , 0.1 , 0 , 0.04);"
5393,13,11,499,0.12,0.08,0,0.01,0.22,"INSERT INTO VENTA VALUES(5393 , 13 , 11 , 499 , 0.12 , 0.08 , 0 , 0.01);"
5394,4,5,369,0,0,0.22,0,0.22,"INSERT INTO VENTA VALUES(5394 , 4 , 5 , 369 , 0 , 0 , 0.22 , 0);"
5395,9,5,577,0.16,0.06,0,0,0.22,"INSERT INTO VENTA VALUES(5395 , 9 , 5 , 577 , 0.16 , 0.06 , 0 , 0);"
5396,4,4,515,0.2,0,0,0.02,0.22,"INSERT INTO VENTA VALUES(5396 , 4 , 4 , 515 , 0.2 , 0 , 0 , 0.02);"
5397,7,11,282,0,0,0.22,0,0.22,"INSERT INTO VENTA VALUES(5397 , 7 , 11 , 282 , 0 , 0 , 0.22 , 0);"
5398,13,1,465,0.12,0.08,0,0.01,0.22,"INSERT INTO VENTA VALUES(5398 , 13 , 1 , 465 , 0.12 , 0.08 , 0 , 0.01);"
5399,13,7,139,0.12,0.08,0,0.01,0.22,"INSERT INTO VENTA VALUES(5399 , 13 , 7 , 139 , 0.12 , 0.08 , 0 , 0.01);"
5400,6,9,82,0.07,0.06,0.06,0.03,0.22,"INSERT INTO VENTA VALUES(5400 , 6 , 9 , 82 , 0.07 , 0.06 , 0.06 , 0.03);"
5401,1,4,577,0.19,0.01,0,0.02,0.22,"INSERT INTO VENTA VALUES(5401 , 1 , 4 , 577 , 0.19 , 0.01 , 0 , 0.02);"
5402,10,12,369,0.14,0.05,0.01,0.02,0.22,"INSERT INTO VENTA VALUES(5402 , 10 , 12 , 369 , 0.14 , 0.05 , 0.01 , 0.02);"
5403,6,7,70,0.05,0.13,0,0.04,0.22,"INSERT INTO VENTA VALUES(5403 , 6 , 7 , 70 , 0.05 , 0.13 , 0 , 0.04);"
5404,11,11,139,0.14,0.05,0,0.03,0.22,"INSERT INTO VENTA VALUES(5404 , 11 , 11 , 139 , 0.14 , 0.05 , 0 , 0.03);"
3353,19,1,515,0.17,0.04,0,0.01,0.22,"INSERT INTO VENTA VALUES(3353 , 19 , 1 , 515 , 0.17 , 0.04 , 0 , 0.01);"
5405,24,11,453,0,0,0.22,0,0.22,"INSERT INTO VENTA VALUES(5405 , 24 , 11 , 453 , 0 , 0 , 0.22 , 0);"
2852,9,4,91,0.15,0.06,0,0,0.22,"INSERT INTO VENTA VALUES(2852 , 9 , 4 , 91 , 0.15 , 0.06 , 0 , 0);"
5406,1,11,132,0,0.2,0,0.01,0.22,"INSERT INTO VENTA VALUES(5406 , 1 , 11 , 132 , 0 , 0.2 , 0 , 0.01);"
5052,9,4,515,0.15,0.06,0,0,0.22,"INSERT INTO VENTA VALUES(5052 , 9 , 4 , 515 , 0.15 , 0.06 , 0 , 0);"
3067,19,1,17,0.17,0.04,0,0.01,0.22,"INSERT INTO VENTA VALUES(3067 , 19 , 1 , 17 , 0.17 , 0.04 , 0 , 0.01);"
3969,5,9,88,0.06,0.13,0,0.02,0.22,"INSERT INTO VENTA VALUES(3969 , 5 , 9 , 88 , 0.06 , 0.13 , 0 , 0.02);"
5407,5,10,533,0.19,0.01,0,0.02,0.22,"INSERT INTO VENTA VALUES(5407 , 5 , 10 , 533 , 0.19 , 0.01 , 0 , 0.02);"
5408,8,1,352,0,0,0.22,0,0.22,"INSERT INTO VENTA VALUES(5408 , 8 , 1 , 352 , 0 , 0 , 0.22 , 0);"
5409,6,10,17,0.11,0.07,0,0.03,0.22,"INSERT INTO VENTA VALUES(5409 , 6 , 10 , 17 , 0.11 , 0.07 , 0 , 0.03);"
3321,23,1,352,0,0.07,0.13,0.02,0.22,"INSERT INTO VENTA VALUES(3321 , 23 , 1 , 352 , 0 , 0.07 , 0.13 , 0.02);"
5410,7,2,138,0.11,0.08,0,0.03,0.22,"INSERT INTO VENTA VALUES(5410 , 7 , 2 , 138 , 0.11 , 0.08 , 0 , 0.03);"
3668,5,10,352,0.13,0.03,0.04,0.01,0.22,"INSERT INTO VENTA VALUES(3668 , 5 , 10 , 352 , 0.13 , 0.03 , 0.04 , 0.01);"
5411,15,8,85,0,0.19,0,0.02,0.22,"INSERT INTO VENTA VALUES(5411 , 15 , 8 , 85 , 0 , 0.19 , 0 , 0.02);"
5412,17,1,352,0,0,0.22,0,0.22,"INSERT INTO VENTA VALUES(5412 , 17 , 1 , 352 , 0 , 0 , 0.22 , 0);"
5413,4,1,507,0.17,0.02,0.02,0.02,0.22,"INSERT INTO VENTA VALUES(5413 , 4 , 1 , 507 , 0.17 , 0.02 , 0.02 , 0.02);"
5414,11,7,333,0.03,0.13,0.03,0.03,0.22,"INSERT INTO VENTA VALUES(5414 , 11 , 7 , 333 , 0.03 , 0.13 , 0.03 , 0.03);"
5415,4,8,236,0.12,0.04,0.05,0.01,0.22,"INSERT INTO VENTA VALUES(5415 , 4 , 8 , 236 , 0.12 , 0.04 , 0.05 , 0.01);"
2994,18,8,475,0.1,0.1,0,0.02,0.22,"INSERT INTO VENTA VALUES(2994 , 18 , 8 , 475 , 0.1 , 0.1 , 0 , 0.02);"
5416,13,11,282,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5416 , 13 , 11 , 282 , 0.12 , 0.08 , 0 , 0.01);"
5417,7,11,515,0.11,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5417 , 7 , 11 , 515 , 0.11 , 0.08 , 0 , 0.03);"
5418,6,2,541,0.12,0,0.08,0.01,0.21,"INSERT INTO VENTA VALUES(5418 , 6 , 2 , 541 , 0.12 , 0 , 0.08 , 0.01);"
5419,13,11,19,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5419 , 13 , 11 , 19 , 0.12 , 0.08 , 0 , 0.01);"
5420,17,8,193,0.1,0.03,0.06,0.03,0.21,"INSERT INTO VENTA VALUES(5420 , 17 , 8 , 193 , 0.1 , 0.03 , 0.06 , 0.03);"
5421,1,4,369,0.2,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(5421 , 1 , 4 , 369 , 0.2 , 0 , 0 , 0.02);"
5422,23,2,420,0.07,0.09,0,0.05,0.21,"INSERT INTO VENTA VALUES(5422 , 23 , 2 , 420 , 0.07 , 0.09 , 0 , 0.05);"
5423,7,7,533,0.11,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5423 , 7 , 7 , 533 , 0.11 , 0.08 , 0 , 0.03);"
5424,13,5,74,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5424 , 13 , 5 , 74 , 0.12 , 0.08 , 0 , 0.01);"
5425,6,4,465,0,0.16,0,0.05,0.21,"INSERT INTO VENTA VALUES(5425 , 6 , 4 , 465 , 0 , 0.16 , 0 , 0.05);"
270,19,4,352,0.17,0.04,0,0.01,0.21,"INSERT INTO VENTA VALUES(270 , 19 , 4 , 352 , 0.17 , 0.04 , 0 , 0.01);"
5426,7,7,138,0.11,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5426 , 7 , 7 , 138 , 0.11 , 0.08 , 0 , 0.03);"
5427,17,11,465,0.2,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(5427 , 17 , 11 , 465 , 0.2 , 0 , 0 , 0.02);"
3904,7,3,533,0.11,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(3904 , 7 , 3 , 533 , 0.11 , 0.08 , 0 , 0.03);"
5428,24,11,453,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5428 , 24 , 11 , 453 , 0 , 0 , 0.21 , 0);"
3862,10,1,17,0.16,0.04,0,0.02,0.21,"INSERT INTO VENTA VALUES(3862 , 10 , 1 , 17 , 0.16 , 0.04 , 0 , 0.02);"
5429,1,8,475,0.09,0,0.11,0.01,0.21,"INSERT INTO VENTA VALUES(5429 , 1 , 8 , 475 , 0.09 , 0 , 0.11 , 0.01);"
2805,24,8,269,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(2805 , 24 , 8 , 269 , 0 , 0 , 0.21 , 0);"
5431,4,11,352,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5431 , 4 , 11 , 352 , 0 , 0 , 0.21 , 0);"
5432,7,1,23,0.03,0.02,0.15,0.01,0.21,"INSERT INTO VENTA VALUES(5432 , 7 , 1 , 23 , 0.03 , 0.02 , 0.15 , 0.01);"
5433,24,2,243,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5433 , 24 , 2 , 243 , 0 , 0 , 0.21 , 0);"
5434,1,4,377,0,0.19,0,0.03,0.21,"INSERT INTO VENTA VALUES(5434 , 1 , 4 , 377 , 0 , 0.19 , 0 , 0.03);"
5435,1,11,54,0.2,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(5435 , 1 , 11 , 54 , 0.2 , 0 , 0 , 0.02);"
653,1,1,282,0.08,0.08,0.03,0.02,0.21,"INSERT INTO VENTA VALUES(653 , 1 , 1 , 282 , 0.08 , 0.08 , 0.03 , 0.02);"
5436,23,1,372,0.09,0.02,0.08,0.03,0.21,"INSERT INTO VENTA VALUES(5436 , 23 , 1 , 372 , 0.09 , 0.02 , 0.08 , 0.03);"
3601,7,7,560,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(3601 , 7 , 7 , 560 , 0.1 , 0.08 , 0 , 0.03);"
5437,5,11,499,0.2,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(5437 , 5 , 11 , 499 , 0.2 , 0 , 0 , 0.02);"
2838,18,1,17,0.12,0.07,0,0.02,0.21,"INSERT INTO VENTA VALUES(2838 , 18 , 1 , 17 , 0.12 , 0.07 , 0 , 0.02);"
5438,5,11,17,0.18,0.02,0,0.01,0.21,"INSERT INTO VENTA VALUES(5438 , 5 , 11 , 17 , 0.18 , 0.02 , 0 , 0.01);"
1093,19,2,515,0.17,0.04,0,0.01,0.21,"INSERT INTO VENTA VALUES(1093 , 19 , 2 , 515 , 0.17 , 0.04 , 0 , 0.01);"
5439,13,1,139,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5439 , 13 , 1 , 139 , 0.12 , 0.08 , 0 , 0.01);"
1158,17,3,515,0.11,0.07,0,0.04,0.21,"INSERT INTO VENTA VALUES(1158 , 17 , 3 , 515 , 0.11 , 0.07 , 0 , 0.04);"
5440,6,7,515,0.1,0.08,0,0.04,0.21,"INSERT INTO VENTA VALUES(5440 , 6 , 7 , 515 , 0.1 , 0.08 , 0 , 0.04);"
5441,7,7,251,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5441 , 7 , 7 , 251 , 0.1 , 0.08 , 0 , 0.03);"
5442,10,10,282,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5442 , 10 , 10 , 282 , 0 , 0 , 0.21 , 0);"
5443,7,8,533,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5443 , 7 , 8 , 533 , 0.1 , 0.08 , 0 , 0.03);"
4861,5,11,139,0.2,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(4861 , 5 , 11 , 139 , 0.2 , 0 , 0 , 0.02);"
5444,7,4,228,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5444 , 7 , 4 , 228 , 0 , 0 , 0.21 , 0);"
5445,9,9,503,0.15,0.06,0,0,0.21,"INSERT INTO VENTA VALUES(5445 , 9 , 9 , 503 , 0.15 , 0.06 , 0 , 0);"
5446,7,3,351,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5446 , 7 , 3 , 351 , 0.1 , 0.08 , 0 , 0.03);"
2144,14,3,201,0.16,0.05,0,0.01,0.21,"INSERT INTO VENTA VALUES(2144 , 14 , 3 , 201 , 0.16 , 0.05 , 0 , 0.01);"
5447,6,1,352,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5447 , 6 , 1 , 352 , 0 , 0 , 0.21 , 0);"
5448,7,12,533,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5448 , 7 , 12 , 533 , 0.1 , 0.08 , 0 , 0.03);"
5113,4,11,17,0.19,0.01,0,0.02,0.21,"INSERT INTO VENTA VALUES(5113 , 4 , 11 , 17 , 0.19 , 0.01 , 0 , 0.02);"
5449,6,5,515,0.11,0.07,0,0.03,0.21,"INSERT INTO VENTA VALUES(5449 , 6 , 5 , 515 , 0.11 , 0.07 , 0 , 0.03);"
4448,5,11,499,0.19,0.01,0,0.02,0.21,"INSERT INTO VENTA VALUES(4448 , 5 , 11 , 499 , 0.19 , 0.01 , 0 , 0.02);"
3521,14,9,540,0.16,0.05,0,0.01,0.21,"INSERT INTO VENTA VALUES(3521 , 14 , 9 , 540 , 0.16 , 0.05 , 0 , 0.01);"
2303,5,2,126,0.14,0.06,0,0.02,0.21,"INSERT INTO VENTA VALUES(2303 , 5 , 2 , 126 , 0.14 , 0.06 , 0 , 0.02);"
5450,5,9,515,0.12,0.07,0,0.02,0.21,"INSERT INTO VENTA VALUES(5450 , 5 , 9 , 515 , 0.12 , 0.07 , 0 , 0.02);"
4166,1,1,515,0.19,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(4166 , 1 , 1 , 515 , 0.19 , 0 , 0 , 0.02);"
3475,14,11,499,0.16,0.05,0,0.01,0.21,"INSERT INTO VENTA VALUES(3475 , 14 , 11 , 499 , 0.16 , 0.05 , 0 , 0.01);"
5451,14,1,17,0.16,0.05,0,0.01,0.21,"INSERT INTO VENTA VALUES(5451 , 14 , 1 , 17 , 0.16 , 0.05 , 0 , 0.01);"
5452,7,4,499,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5452 , 7 , 4 , 499 , 0.1 , 0.08 , 0 , 0.03);"
4822,5,1,119,0.07,0.12,0,0.02,0.21,"INSERT INTO VENTA VALUES(4822 , 5 , 1 , 119 , 0.07 , 0.12 , 0 , 0.02);"
5453,7,9,282,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5453 , 7 , 9 , 282 , 0.1 , 0.08 , 0 , 0.03);"
5454,17,11,139,0.2,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(5454 , 17 , 11 , 139 , 0.2 , 0 , 0 , 0.02);"
5455,6,7,91,0.05,0.11,0.01,0.04,0.21,"INSERT INTO VENTA VALUES(5455 , 6 , 7 , 91 , 0.05 , 0.11 , 0.01 , 0.04);"
5456,16,1,17,0.2,0.01,0,0,0.21,"INSERT INTO VENTA VALUES(5456 , 16 , 1 , 17 , 0.2 , 0.01 , 0 , 0);"
5457,16,6,452,0.2,0.01,0,0,0.21,"INSERT INTO VENTA VALUES(5457 , 16 , 6 , 452 , 0.2 , 0.01 , 0 , 0);"
5458,16,11,54,0.2,0.01,0,0,0.21,"INSERT INTO VENTA VALUES(5458 , 16 , 11 , 54 , 0.2 , 0.01 , 0 , 0);"
5459,1,4,541,0,0.18,0,0.04,0.21,"INSERT INTO VENTA VALUES(5459 , 1 , 4 , 541 , 0 , 0.18 , 0 , 0.04);"
5460,4,12,282,0.1,0.03,0.07,0.01,0.21,"INSERT INTO VENTA VALUES(5460 , 4 , 12 , 282 , 0.1 , 0.03 , 0.07 , 0.01);"
353,5,1,282,0.12,0.08,0,0.02,0.21,"INSERT INTO VENTA VALUES(353 , 5 , 1 , 282 , 0.12 , 0.08 , 0 , 0.02);"
2015,5,4,139,0.17,0.03,0,0.01,0.21,"INSERT INTO VENTA VALUES(2015 , 5 , 4 , 139 , 0.17 , 0.03 , 0 , 0.01);"
5150,6,1,139,0.11,0.07,0,0.03,0.21,"INSERT INTO VENTA VALUES(5150 , 6 , 1 , 139 , 0.11 , 0.07 , 0 , 0.03);"
1147,5,4,533,0.18,0.01,0,0.02,0.21,"INSERT INTO VENTA VALUES(1147 , 5 , 4 , 533 , 0.18 , 0.01 , 0 , 0.02);"
5356,7,1,82,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5356 , 7 , 1 , 82 , 0.1 , 0.08 , 0 , 0.03);"
5462,7,9,139,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5462 , 7 , 9 , 139 , 0.1 , 0.08 , 0 , 0.03);"
5463,7,5,352,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5463 , 7 , 5 , 352 , 0.1 , 0.08 , 0 , 0.03);"
5464,19,3,522,0,0,0.21,0.01,0.21,"INSERT INTO VENTA VALUES(5464 , 19 , 3 , 522 , 0 , 0 , 0.21 , 0.01);"
2562,14,9,541,0.16,0.05,0,0.01,0.21,"INSERT INTO VENTA VALUES(2562 , 14 , 9 , 541 , 0.16 , 0.05 , 0 , 0.01);"
5466,13,2,407,0,0,0.2,0.01,0.21,"INSERT INTO VENTA VALUES(5466 , 13 , 2 , 407 , 0 , 0 , 0.2 , 0.01);"
5467,11,1,17,0.07,0.1,0.01,0.04,0.21,"INSERT INTO VENTA VALUES(5467 , 11 , 1 , 17 , 0.07 , 0.1 , 0.01 , 0.04);"
5468,8,3,352,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5468 , 8 , 3 , 352 , 0 , 0 , 0.21 , 0);"
3030,1,2,208,0.12,0.07,0,0.02,0.21,"INSERT INTO VENTA VALUES(3030 , 1 , 2 , 208 , 0.12 , 0.07 , 0 , 0.02);"
5469,10,1,303,0.09,0.03,0.08,0.01,0.21,"INSERT INTO VENTA VALUES(5469 , 10 , 1 , 303 , 0.09 , 0.03 , 0.08 , 0.01);"
3497,17,3,515,0.17,0.02,0,0.02,0.21,"INSERT INTO VENTA VALUES(3497 , 17 , 3 , 515 , 0.17 , 0.02 , 0 , 0.02);"
3635,4,1,126,0.19,0.01,0,0.02,0.21,"INSERT INTO VENTA VALUES(3635 , 4 , 1 , 126 , 0.19 , 0.01 , 0 , 0.02);"
5470,6,11,507,0.06,0.05,0.08,0.02,0.21,"INSERT INTO VENTA VALUES(5470 , 6 , 11 , 507 , 0.06 , 0.05 , 0.08 , 0.02);"
5471,13,3,13,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5471 , 13 , 3 , 13 , 0.12 , 0.08 , 0 , 0.01);"
5472,1,11,265,0.15,0.05,0,0.02,0.21,"INSERT INTO VENTA VALUES(5472 , 1 , 11 , 265 , 0.15 , 0.05 , 0 , 0.02);"
4188,14,9,533,0.16,0.05,0,0.01,0.21,"INSERT INTO VENTA VALUES(4188 , 14 , 9 , 533 , 0.16 , 0.05 , 0 , 0.01);"
5473,1,11,17,0.15,0.05,0,0.02,0.21,"INSERT INTO VENTA VALUES(5473 , 1 , 11 , 17 , 0.15 , 0.05 , 0 , 0.02);"
5474,17,2,533,0.18,0.01,0,0.02,0.21,"INSERT INTO VENTA VALUES(5474 , 17 , 2 , 533 , 0.18 , 0.01 , 0 , 0.02);"
3106,5,11,569,0.2,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(3106 , 5 , 11 , 569 , 0.2 , 0 , 0 , 0.02);"
5475,7,12,475,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5475 , 7 , 12 , 475 , 0 , 0 , 0.21 , 0);"
5476,7,5,82,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5476 , 7 , 5 , 82 , 0.1 , 0.08 , 0 , 0.03);"
5477,19,5,515,0.16,0.04,0,0.01,0.21,"INSERT INTO VENTA VALUES(5477 , 19 , 5 , 515 , 0.16 , 0.04 , 0 , 0.01);"
5478,1,4,352,0.2,0,0,0.01,0.21,"INSERT INTO VENTA VALUES(5478 , 1 , 4 , 352 , 0.2 , 0 , 0 , 0.01);"
5479,4,1,578,0.2,0,0,0.01,0.21,"INSERT INTO VENTA VALUES(5479 , 4 , 1 , 578 , 0.2 , 0 , 0 , 0.01);"
5480,17,11,465,0.06,0,0.13,0.01,0.21,"INSERT INTO VENTA VALUES(5480 , 17 , 11 , 465 , 0.06 , 0 , 0.13 , 0.01);"
5481,7,8,515,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5481 , 7 , 8 , 515 , 0.1 , 0.08 , 0 , 0.03);"
5482,13,5,503,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5482 , 13 , 5 , 503 , 0.12 , 0.08 , 0 , 0.01);"
5483,7,2,282,0.09,0.07,0.03,0.02,0.21,"INSERT INTO VENTA VALUES(5483 , 7 , 2 , 282 , 0.09 , 0.07 , 0.03 , 0.02);"
5484,17,12,453,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5484 , 17 , 12 , 453 , 0 , 0 , 0.21 , 0);"
2139,14,11,19,0.16,0.05,0,0.01,0.21,"INSERT INTO VENTA VALUES(2139 , 14 , 11 , 19 , 0.16 , 0.05 , 0 , 0.01);"
5031,20,10,126,0.15,0.04,0,0.02,0.21,"INSERT INTO VENTA VALUES(5031 , 20 , 10 , 126 , 0.15 , 0.04 , 0 , 0.02);"
3342,17,11,7,0.19,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(3342 , 17 , 11 , 7 , 0.19 , 0 , 0 , 0.02);"
3212,17,4,17,0.19,0,0,0.02,0.21,"INSERT INTO VENTA VALUES(3212 , 17 , 4 , 17 , 0.19 , 0 , 0 , 0.02);"
5485,12,3,251,0.17,0.04,0,0,0.21,"INSERT INTO VENTA VALUES(5485 , 12 , 3 , 251 , 0.17 , 0.04 , 0 , 0);"
585,12,4,217,0.17,0.04,0,0,0.21,"INSERT INTO VENTA VALUES(585 , 12 , 4 , 217 , 0.17 , 0.04 , 0 , 0);"
798,12,3,515,0.17,0.04,0,0,0.21,"INSERT INTO VENTA VALUES(798 , 12 , 3 , 515 , 0.17 , 0.04 , 0 , 0);"
5487,12,7,330,0.17,0.04,0,0,0.21,"INSERT INTO VENTA VALUES(5487 , 12 , 7 , 330 , 0.17 , 0.04 , 0 , 0);"
2920,12,5,102,0.17,0.04,0,0,0.21,"INSERT INTO VENTA VALUES(2920 , 12 , 5 , 102 , 0.17 , 0.04 , 0 , 0);"
4463,12,9,553,0.17,0.04,0,0,0.21,"INSERT INTO VENTA VALUES(4463 , 12 , 9 , 553 , 0.17 , 0.04 , 0 , 0);"
5489,10,8,369,0.13,0.07,0,0.02,0.21,"INSERT INTO VENTA VALUES(5489 , 10 , 8 , 369 , 0.13 , 0.07 , 0 , 0.02);"
3628,5,1,17,0.2,0,0,0.01,0.21,"INSERT INTO VENTA VALUES(3628 , 5 , 1 , 17 , 0.2 , 0 , 0 , 0.01);"
5490,13,8,454,0,0,0.2,0.01,0.21,"INSERT INTO VENTA VALUES(5490 , 13 , 8 , 454 , 0 , 0 , 0.2 , 0.01);"
5020,5,7,70,0.06,0.14,0,0.01,0.21,"INSERT INTO VENTA VALUES(5020 , 5 , 7 , 70 , 0.06 , 0.14 , 0 , 0.01);"
5491,24,3,460,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5491 , 24 , 3 , 460 , 0 , 0 , 0.21 , 0);"
3429,19,1,139,0.16,0.04,0,0.01,0.21,"INSERT INTO VENTA VALUES(3429 , 19 , 1 , 139 , 0.16 , 0.04 , 0 , 0.01);"
5492,6,7,70,0,0.15,0.01,0.05,0.21,"INSERT INTO VENTA VALUES(5492 , 6 , 7 , 70 , 0 , 0.15 , 0.01 , 0.05);"
5493,13,8,384,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5493 , 13 , 8 , 384 , 0.12 , 0.08 , 0 , 0.01);"
5494,13,8,476,0.12,0.08,0,0.01,0.21,"INSERT INTO VENTA VALUES(5494 , 13 , 8 , 476 , 0.12 , 0.08 , 0 , 0.01);"
5495,13,8,465,0,0,0.2,0.01,0.21,"INSERT INTO VENTA VALUES(5495 , 13 , 8 , 465 , 0 , 0 , 0.2 , 0.01);"
5496,9,5,282,0,0,0.2,0.01,0.21,"INSERT INTO VENTA VALUES(5496 , 9 , 5 , 282 , 0 , 0 , 0.2 , 0.01);"
5497,5,1,328,0.18,0,0.01,0.01,0.21,"INSERT INTO VENTA VALUES(5497 , 5 , 1 , 328 , 0.18 , 0 , 0.01 , 0.01);"
2962,5,1,184,0.12,0.05,0.02,0.02,0.21,"INSERT INTO VENTA VALUES(2962 , 5 , 1 , 184 , 0.12 , 0.05 , 0.02 , 0.02);"
5499,7,1,138,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5499 , 7 , 1 , 138 , 0.1 , 0.08 , 0 , 0.03);"
5500,14,9,54,0.17,0.04,0,0.01,0.21,"INSERT INTO VENTA VALUES(5500 , 14 , 9 , 54 , 0.17 , 0.04 , 0 , 0.01);"
5501,7,7,139,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(5501 , 7 , 7 , 139 , 0.1 , 0.08 , 0 , 0.03);"
3576,7,1,17,0.1,0.08,0,0.03,0.21,"INSERT INTO VENTA VALUES(3576 , 7 , 1 , 17 , 0.1 , 0.08 , 0 , 0.03);"
5502,6,8,372,0.09,0,0.1,0.01,0.21,"INSERT INTO VENTA VALUES(5502 , 6 , 8 , 372 , 0.09 , 0 , 0.1 , 0.01);"
2783,14,1,139,0.16,0.04,0,0.01,0.21,"INSERT INTO VENTA VALUES(2783 , 14 , 1 , 139 , 0.16 , 0.04 , 0 , 0.01);"
5503,1,4,533,0.15,0.04,0,0.02,0.21,"INSERT INTO VENTA VALUES(5503 , 1 , 4 , 533 , 0.15 , 0.04 , 0 , 0.02);"
5504,7,11,282,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5504 , 7 , 11 , 282 , 0 , 0 , 0.21 , 0);"
5505,9,5,503,0.15,0.06,0,0,0.21,"INSERT INTO VENTA VALUES(5505 , 9 , 5 , 503 , 0.15 , 0.06 , 0 , 0);"
5506,4,8,369,0.08,0.04,0.07,0.01,0.21,"INSERT INTO VENTA VALUES(5506 , 4 , 8 , 369 , 0.08 , 0.04 , 0.07 , 0.01);"
5507,17,8,352,0,0,0.21,0,0.21,"INSERT INTO VENTA VALUES(5507 , 17 , 8 , 352 , 0 , 0 , 0.21 , 0);"
5508,14,1,453,0.13,0.04,0.03,0.01,0.21,"INSERT INTO VENTA VALUES(5508 , 14 , 1 , 453 , 0.13 , 0.04 , 0.03 , 0.01);"
2759,19,11,330,0.16,0.04,0,0.01,0.21,"INSERT INTO VENTA VALUES(2759 , 19 , 11 , 330 , 0.16 , 0.04 , 0 , 0.01);"
5509,1,1,515,0.12,0.07,0,0.02,0.21,"INSERT INTO VENTA VALUES(5509 , 1 , 1 , 515 , 0.12 , 0.07 , 0 , 0.02);"
